Date,PFE,PFE_VOL,OXY,OXY_VOL,JPM,JPM_VOL,MCD,MCD_VOL
2012-11-05,14.79356861114502,21531428,51.73384475708008,5924881,30.561466217041016,13252500,63.298221588134766,5039100
2012-11-06,14.871807098388672,31404246,52.897064208984375,6872628,31.00248336791992,17190900,63.6673469543457,5581600
2012-11-07,14.677488327026367,52061276,51.481258392333984,7157892,29.26727294921875,47631200,62.86399459838867,5971900
2012-11-08,14.671414375305176,37608196,50.78996658325195,5112616,29.209444046020508,27830900,61.61190414428711,11398400
2012-11-09,14.677488327026367,34255000,50.949493408203125,5666964,29.36850357055664,27553200,61.32965087890625,11030400
2012-11-12,14.6410493850708,24773005,50.86974334716797,3077464,29.33958625793457,12816000,61.43096923828125,4101900
2012-11-13,14.604613304138184,27530796,49.75967025756836,7283458,28.949167251586918,19793500,61.25727462768555,4842300
2012-11-14,14.45887279510498,33072096,49.168094635009766,6511378,28.406911849975582,30986600,61.242794036865234,8157000
2012-11-15,14.367780685424805,28889191,49.13485336303711,5621247,28.479209899902344,24858700,60.83028411865234,7639100
2012-11-16,14.48923110961914,44181888,49.061744689941406,8968423,28.580427169799805,32458000,60.88093948364258,6909300
2012-11-19,14.65926456451416,37695151,50.15848922729492,5689197,29.346811294555664,26781200,61.546783447265625,5559800
2012-11-20,14.744285583496094,28652674,49.76631164550781,6323499,29.42633819580078,19375900,62.00996017456055,5822800
2012-11-21,14.786789894104004,29470789,49.92584991455078,3363981,29.44803047180176,13030200,62.24882125854492,3900700
2012-11-23,14.896099090576172,26588415,50.63042831420898,2140468,29.70831871032715,8316700,63.00149917602539,2474400
2012-11-26,14.871809005737305,37703793,50.01226425170898,4100050,29.556476593017575,20376600,62.41526794433594,5619200
2012-11-27,14.72606372833252,32539826,50.171783447265625,6239475,29.462499618530277,19875000,62.18368148803711,4633200
2012-11-28,14.981119155883787,31162248,50.65037155151367,4845931,29.52033233642578,26106900,62.61791229248047,7155400
2012-11-29,15.090426445007324,33352881,50.69026184082031,4589998,29.80231094360352,18915000,63.15828323364258,4873900
2012-11-30,15.19365406036377,39200895,49.992313385009766,6729840,29.701086044311523,20066600,63.5599250793457,7369800
2012-12-03,15.236160278320312,29809333,48.90885925292969,7154447,29.505868911743164,18955500,63.57455062866211,6638100
2012-12-04,15.284744262695312,31957385,48.981971740722656,5931039,29.33234977722168,24031100,63.67676544189453,6109700
2012-12-05,15.570155143737791,47992731,49.51375198364258,5601937,29.787839889526367,25515600,63.50880813598633,5349700
2012-12-06,15.551937103271484,33158418,49.8953857421875,4506809,29.98304748535156,20541700,64.32664489746094,6580200
2012-12-07,15.521581649780272,32428840,50.46450424194336,5213862,30.771142959594727,34552900,64.61145782470703,8086500
2012-12-10,15.430485725402832,28340795,50.45111083984375,3772409,30.59037971496582,22394500,65.29060363769531,9276400
2012-12-11,15.570155143737791,32344941,50.89302444458008,5315004,30.8289794921875,21955000,65.44393157958984,7333000
2012-12-12,15.491211891174316,31448725,51.16754150390625,5267616,30.9229679107666,23110600,65.2175521850586,4219500
2012-12-13,15.38190746307373,27886837,50.50469970703125,4934026,30.9301872253418,18457000,65.11530303955078,4639700
2012-12-14,15.29081916809082,27318415,51.00015640258789,3528166,30.95189094543457,16208600,64.903564453125,4364600
2012-12-17,15.400123596191406,30144084,51.23448944091797,3994838,31.436294555664062,23879800,65.65570068359375,5956500
2012-12-18,15.570155143737791,34869904,52.540130615234375,5231189,31.7182674407959,33858600,66.10116577148438,5340500
2012-12-19,15.394054412841797,30866706,52.38613128662109,5289536,31.472450256347656,34348500,65.50965881347656,5152900
2012-12-20,15.442631721496582,27061450,52.90840911865234,4402223,32.1954460144043,25014900,65.75065612792969,4298900
2012-12-21,15.230091094970703,65008507,52.319183349609375,7241081,31.81226348876953,38973500,65.85289764404297,10730000
2012-12-24,15.230091094970703,11437376,51.904052734375,1617850,31.75442886352539,8621200,65.20296478271484,2375000
2012-12-26,15.327255249023438,23038332,51.48225402832031,2731766,31.783336639404297,11498900,64.80128479003906,3054000
2012-12-27,15.266526222229004,26014512,51.515716552734375,2971104,31.54475975036621,19567000,64.7867202758789,4576600
2012-12-28,15.11471176147461,22778837,50.47119140625,3433496,31.26279067993164,15401200,63.95423126220703,3725600
2012-12-31,15.230091094970703,35543831,51.29475784301758,4639264,31.79056930541992,24209600,64.414306640625,6236600
2013-01-02,15.734121322631836,35332399,52.33256912231445,4022915,32.511260986328125,31413000,65.80904388427734,7377200
2013-01-03,15.69768524169922,35580300,52.540130615234375,3379637,32.44574737548828,24227700,66.18147277832031,5473500
2013-01-04,15.764483451843262,30149565,53.457427978515625,3940875,33.020843505859375,24487700,65.61188507080078,5374100
2013-01-07,15.776628494262695,27172015,53.48419189453125,3753308,33.0572509765625,24456900,66.38594055175781,5820900
2013-01-08,15.800918579101562,32734078,54.7161979675293,8759668,33.12276840209961,19624200,66.4078598022461,6285200
2013-01-09,16.074180603027344,36057551,54.977317810058594,5656735,33.10092544555664,25920600,66.31291961669922,4822100
2013-01-10,16.25029182434082,35926433,55.579925537109375,5375543,33.5959587097168,23413600,66.74375915527344,4393300
2013-01-11,16.10453987121582,29319856,55.62677764892578,3622732,33.588661193847656,19723900,66.98472595214844,3692600
2013-01-14,16.238147735595703,25330360,55.35225677490234,3212425,33.3994026184082,19079500,66.83869934082031,3828100
2013-01-15,16.1652774810791,31553914,55.23175811767578,2707760,33.741539001464844,29898000,66.82408142089844,3910400
2013-01-16,16.15920066833496,30049856,55.09783935546875,3206057,34.083683013916016,43453600,66.52469635009766,2925800
2013-01-17,16.292800903320312,39122372,55.164794921875,3540483,33.80706787109375,41086800,67.00662994384766,4044600
2013-01-18,16.116687774658203,57740228,55.29200744628906,4991329,33.82160949707031,28679100,67.37178802490234,5579900
2013-01-22,16.201709747314453,34011315,55.97495269775391,5225448,33.87985610961914,24257300,67.87561798095703,6967300
2013-01-23,16.183490753173828,32838951,55.51966094970703,4325401,33.6541633605957,19105100,68.26268005371094,9368000
2013-01-24,16.304943084716797,46845030,55.84103775024414,3456981,33.7560920715332,20008200,68.13848876953125,5157200
2013-01-25,16.396028518676758,54951871,56.28295516967773,3522634,34.331207275390625,26009100,68.43789672851562,5461600
2013-01-28,16.298866271972656,48228194,56.13563919067383,3502594,33.95265197753906,19706800,68.90526580810547,4564600
2013-01-29,16.821117401123047,80102314,56.985965728759766,4385314,34.30208206176758,19907400,69.31420135498047,4929700
2013-01-30,16.85174560546875,47638060,57.12659454345703,6275172,34.30935287475586,18631300,69.13164520263672,4657600
2013-01-31,16.71084976196289,34747323,59.10180282592773,14498862,34.251129150390625,19536000,69.58438873291016,5740500
2013-02-01,16.92524528503418,36676987,58.70675659179688,7576028,34.833499908447266,24520000,70.06634521484375,5481100
2013-02-04,16.64347267150879,32521802,58.91432189941406,7106851,34.709747314453125,20822600,69.08049774169922,5933300
2013-02-05,16.85174560546875,28883711,59.195533752441406,4980787,35.517791748046875,28067500,69.306884765625,4952800
2013-02-06,16.735353469848633,29236801,59.37629699707031,4278327,35.386756896972656,28282600,69.42372131347656,4482700
2013-02-07,16.514829635620117,40492677,59.03482818603516,4328846,35.11012649536133,21429600,69.10244750976562,5619600
2013-02-08,16.465818405151367,39466608,59.16203689575195,3312001,35.40132141113281,15218300,69.27769470214844,5331600
2013-02-11,16.625089645385742,27722308,58.39204406738281,3563237,35.42316055297852,13935900,69.49673461914062,3557600
2013-02-12,16.5332088470459,22303062,58.204586029052734,3674712,35.77257537841797,16388000,69.44562530517578,4526900
2013-02-13,16.53933334350586,25194816,58.211273193359375,2492742,35.43772506713867,21635600,68.64238739013672,6663100
2013-02-14,16.576087951660156,25517235,58.19117736816406,4328741,35.83081817626953,18017800,68.32105255126953,5360900
2013-02-15,16.71697998046875,31177636,56.718170166015625,9818786,35.58331298828125,20016200,68.56935119628906,5094100
2013-02-19,16.974252700805664,29956788,57.4479866027832,6043245,35.998260498046875,20445900,68.53285217285156,4401900
2013-02-20,16.888498306274414,27465343,56.58424758911133,6062764,35.386756896972656,24786700,68.57665252685547,4023800
2013-02-21,16.790489196777344,25840918,55.86113739013672,4370597,35.124691009521484,24437700,68.74462890625,4424600
2013-02-22,16.772109985351562,31332153,55.981666564941406,3919582,35.60516357421875,23584100,69.55516815185547,4421300
2013-02-25,16.441320419311523,37458528,54.99071502685547,6660533,34.72430419921875,32775500,70.20509338378906,9028000
2013-02-26,16.557708740234375,31605244,54.756378173828125,5749945,34.651512145996094,39401400,70.2635269165039,6451100
2013-02-27,16.790489196777344,25699787,55.05765151977539,5301226,35.8745002746582,31921200,70.46964263916016,4326800
2013-02-28,16.7659854888916,31720341,55.1246223449707,5127855,35.6124267578125,24711500,70.59476470947266,3967600
2013-03-01,16.77823257446289,30636302,55.338897705078125,3725022,35.60516357421875,25923400,70.43282318115234,3823200
2013-03-04,16.962003707885742,26275271,54.662628173828125,3962481,35.74345779418945,17695200,69.9837646484375,4636900
2013-03-05,17.19478416442871,32779716,55.20497894287109,3842342,36.02737808227539,25561100,70.52852630615234,5643000
2013-03-06,17.22541046142578,28585850,55.25896835327149,3900794,36.42048263549805,19607900,71.26461791992188,5052000
2013-03-07,17.317289352416992,29190319,55.12398910522461,4219667,36.85725784301758,24245400,71.47073364257812,4566400
2013-03-08,17.268291473388672,28489198,55.60309982299805,4174367,36.54423522949219,32711900,72.66328430175781,8838100
2013-03-11,17.305038452148438,26867830,55.92698669433594,3116502,36.7480583190918,19473000,72.79578399658203,4853400
2013-03-12,17.115150451660156,31315816,56.406097412109375,3974589,36.60247039794922,18003400,72.70011138916016,3856000
2013-03-13,17.164152145385742,26071955,56.19691467285156,4872339,36.51511764526367,16680200,73.15648651123047,3896600
2013-03-14,17.219282150268555,29284547,56.952674865722656,5555802,37.12661361694336,26378700,73.10494995117188,3649900
2013-03-15,17.164152145385742,66547874,56.46009063720703,7964729,36.41320037841797,60880800,73.36995697021484,6388000
2013-03-18,17.176406860351562,30906547,55.67056655883789,4969619,36.04193878173828,28011400,72.56021881103516,3934500
2013-03-19,17.145774841308594,28572570,54.10503387451172,8469499,35.81626892089844,24411500,72.43510437011719,4648500
2013-03-20,17.329544067382812,32354006,53.059120178222656,8044161,35.758018493652344,19385300,72.70745849609375,3534900
2013-03-21,17.219282150268555,24856693,52.876930236816406,6421509,35.19747543334961,23535900,72.53079223632812,3523400
2013-03-22,17.384674072265625,24346346,53.07936477661133,4080532,35.51050567626953,22791500,73.07550048828125,4160000
2013-03-25,17.249908447265625,32376350,52.667747497558594,6317340,35.32124710083008,23581400,72.31730651855469,4932500
2013-03-26,17.519439697265625,33567476,52.640743255615234,6061929,35.408592224121094,16417500,72.50872802734375,4434000
2013-03-27,17.5439395904541,24848999,52.72171401977539,4106104,34.77526092529297,26530100,72.80315399169922,4401700
2013-03-28,17.678709030151367,29449919,52.88368225097656,5596405,34.54957962036133,27506700,73.38469696044922,3954700
2013-04-01,17.666461944580078,20320698,53.27506637573242,4376651,34.81894302368164,17442200,72.91355895996094,3155800
2013-04-02,17.905359268188477,25743845,54.44244766235352,8950574,35.14651870727539,17273700,73.80429077148438,5136800
2013-04-03,17.782846450805664,36399679,54.69889068603516,8666772,34.31876754760742,33467400,73.06077575683594,4454400
2013-04-04,17.862478256225586,32182941,55.21172332763672,7673412,34.78759002685547,21514000,74.07666778564453,5860600
2013-04-05,17.82572364807129,32083655,55.23194885253906,5539206,35.09524917602539,22961500,74.658203125,5693000
2013-04-08,17.862478256225586,27358994,54.73937225341797,10982490,35.58605194091797,18672300,74.71708679199219,4163600
2013-04-09,17.83185386657715,29030744,55.04301834106445,6703954,35.6593017578125,20066700,74.39318084716797,3690400
2013-04-10,18.32802963256836,43192288,54.90129470825195,5169293,36.07682800292969,20388900,74.70973205566406,3159400
2013-04-11,18.76908302307129,57609954,56.81771469116211,15316033,36.12077713012695,22584700,75.07779693603516,4049400
2013-04-12,18.787458419799805,41170399,56.27114486694336,8174215,35.90102767944336,37805900,76.255615234375,5714000
2013-04-15,18.652687072753903,49449991,54.45592880249024,6382263,35.109901428222656,31527300,75.19557189941406,5643600
2013-04-16,18.95284843444824,33158418,55.063262939453125,4674752,35.520118713378906,23865500,75.8507308959961,3199300
2013-04-17,18.90996742248535,33984649,54.28723907470703,6184677,34.27480697631836,43466300,75.48265838623047,4191500
2013-04-18,18.738449096679688,33504236,53.92285919189453,4993208,34.16493606567383,26106800,75.01889038085938,5696900
2013-04-19,19.02636337280273,30811582,53.72042083740234,4709823,34.597129821777344,19746100,73.55399322509766,8227700
2013-04-22,18.94672393798828,27501917,54.361473083496094,4169357,34.685035705566406,15230100,73.11231231689453,5620500
2013-04-23,19.03861427307129,35064683,55.12398910522461,5725833,35.28570556640625,20568500,73.43621063232422,5753500
2013-04-24,18.74458122253418,33218813,56.905460357666016,7712345,35.68859100341797,16459300,74.3637466430664,4593000
2013-04-25,18.536306381225582,37503850,57.728702545166016,9961366,35.89369583129883,19058800,74.30487060546875,3529400
2013-04-26,18.43217086791992,56938556,58.47772979736328,5896699,35.8057975769043,13929000,74.26806640625,3113600
2013-04-29,18.640439987182617,29225944,59.28749847412109,9771399,35.8350944519043,13496300,75.2176513671875,3417700
2013-04-30,17.80734634399414,73771463,60.23219680786133,8174632,35.90102767944336,13802600,75.18821716308594,4205200
2013-05-01,17.703208923339844,47523595,59.07830429077149,7570078,35.168495178222656,17686400,74.62875366210938,2720100
2013-05-02,17.92986297607422,33580651,59.44268798828125,5591291,35.21978759765625,15529300,75.12932586669922,3821100
2013-05-03,17.739959716796875,46189758,61.244388580322266,12371858,34.84618377685547,43257900,75.76238250732422,4109400
2013-05-06,17.59294891357422,34897518,60.29965591430664,6523903,35.29302978515625,20829500,75.13667297363281,3314200
2013-05-07,17.782846450805664,32626043,60.2254524230957,5802133,35.99625015258789,24291600,75.29863739013672,4304200
2013-05-08,17.745784759521484,32409551,60.24566268920898,4449923,36.45042419433594,23559300,74.31222534179688,5228800
2013-05-09,17.665481567382812,29331661,59.51692199707031,6160252,35.92299270629883,18103100,73.38469696044922,10628500
2013-05-10,17.739601135253906,34849140,60.17145919799805,5453826,35.864410400390625,16199600,73.7601318359375,5036900
2013-05-13,18.141096115112305,35360330,61.08917236328125,5828436,36.38448333740234,23979500,73.89263153076172,3154100
2013-05-14,18.15962791442871,34493309,61.42655944824219,6248556,36.79469299316406,24188400,74.49626159667969,3810800
2013-05-15,18.258455276489254,31132314,61.35910034179688,4203384,37.42466735839844,27467000,75.04835510253906,3402600
2013-05-16,18.06698036193848,29100413,61.42655944824219,4557641,37.33677673339844,21389500,74.4373779296875,4251800
2013-05-17,17.887845993041992,39671401,62.64794158935547,6758231,38.31103897094727,26080300,74.74653625488281,4015300
2013-05-20,17.727258682250977,33877879,63.22153091430664,3504994,38.303707122802734,22020000,74.74653625488281,2233100
2013-05-21,17.776668548583984,46481400,62.79641342163086,4434580,38.83844757080078,37112600,75.18821716308594,4078600
2013-05-22,18.09785842895508,88192185,61.47380065917969,7986231,39.28529357910156,46968300,74.89376831054688,4648200
2013-05-23,17.980504989624023,54498546,61.08917236328125,4851046,39.08018493652344,25294200,74.37109375,13743100
2013-05-24,17.93726348876953,36975269,61.25787734985352,4032936,39.3072624206543,18342300,73.82637023925781,13161000
2013-05-28,17.918737411499023,39892741,62.51973724365234,5233067,39.99584197998047,27162300,74.52569580078125,14083800
2013-05-29,17.467836380004883,51500337,63.80186462402344,7267697,40.047122955322266,20482600,72.91355895996094,8770700
2013-05-30,17.449298858642578,45446477,63.93681716918945,6389256,40.743011474609375,24890800,72.01586151123047,8028900
2013-05-31,16.819271087646484,94549808,62.12835311889648,10026184,39.9885139465332,24990100,71.64493560791016,5443400
2013-06-03,17.140464782714844,60711243,63.61292266845703,7061551,39.9152717590332,28279600,72.67616271972656,4224000
2013-06-04,17.08487319946289,73749645,63.60616683959961,6706251,39.58562469482422,22022600,72.9803237915039,4902300
2013-06-05,16.973691940307617,75044168,63.01234436035156,5432220,38.84576416015625,24326000,71.53362274169922,5394800
2013-06-06,17.362831115722656,86924434,62.88325119018555,6056084,39.190059661865234,23940900,71.72653198242188,5817300
2013-06-07,17.455476760864258,88509123,63.27052688598633,6731301,39.75409698486328,21691000,72.9135513305664,5036800
2013-06-10,17.523420333862305,70083306,62.70659637451172,4485725,39.82003021240234,16007000,73.84093475341797,5718400
2013-06-11,17.554304122924805,87619125,61.999961853027344,5057922,39.1827392578125,17600800,72.87647247314453,4812800
2013-06-12,17.560482025146484,92729444,61.79613494873047,3161280,38.95565414428711,18479100,72.8839111328125,4485200
2013-06-13,17.96196746826172,76219588,63.21619415283203,4163929,39.680850982666016,17090200,73.35869598388672,2927800
2013-06-14,17.96815299987793,86247977,62.43480682373047,2508921,38.91902542114258,17185300,73.0174331665039,3351100
2013-06-17,18.01137924194336,160300857,62.92402267456055,2782494,39.44644927978516,16856600,73.25484466552734,4884800
2013-06-18,18.15962791442871,169004579,62.80172348022461,2964424,39.63690948486328,13259100,74.00416564941406,3340100
2013-06-19,17.974323272705078,127577846,62.34648513793945,3198751,39.22669219970703,20840000,73.30677032470703,3518200
2013-06-20,17.6901912689209,100861265,60.430423736572266,5681055,38.44289016723633,31857100,71.80817413330078,5550100
2013-06-21,17.579011917114258,234091503,61.09629440307617,7738439,38.061973571777344,44412200,72.13458251953125,7227000
2013-06-24,17.11575698852539,233638177,60.21979522705078,5889184,37.30014801025391,30736500,72.17910766601562,4244500
2013-06-25,17.2887020111084,124712864,60.246978759765625,3617096,38.14987564086914,20951400,72.34972381591797,3211300
2013-06-26,17.35664939880371,90523317,60.64105987548828,3608746,38.45753479003906,19332000,73.32902526855469,3585500
2013-06-27,17.406064987182617,162766585,61.36129379272461,3520442,38.93367767333984,17093600,73.92999267578125,4497100
2013-06-28,17.301054000854492,129673936,60.6274642944336,3592254,38.66997909545898,18256000,73.44773864746094,5386400
2013-07-01,17.15899085998535,71426523,61.16424179077149,2959414,38.45021057128906,23511100,74.05606842041016,4053500
2013-07-02,17.10958480834961,64609778,61.53794479370117,3433392,38.9593391418457,23935300,74.1377182006836,3850500
2013-07-03,17.078693389892578,23229738,60.98756790161133,2541904,38.93720626831055,10442300,74.44932556152344,1676300
2013-07-05,17.276350021362305,38565333,61.714576721191406,2464665,39.83740615844727,17070200,74.08577728271484,3933900
2013-07-08,17.37517547607422,33950289,61.72137451171875,3164724,40.36127471923828,21786900,74.10060119628906,4064300
2013-07-09,17.511066436767578,30689318,61.10987091064453,5461341,40.50148010253906,20508700,74.18218994140625,4120100
2013-07-10,17.566661834716797,28564138,60.66141891479492,4772450,40.45719909667969,16915000,74.17481994628906,3532400
2013-07-11,17.770488739013672,37870220,61.4360237121582,4046818,40.68594741821289,21322600,74.77571105957031,4064100
2013-07-12,17.795204162597656,30830765,61.30011749267578,4169148,40.56051254272461,32569200,75.3617935180664,4766800
2013-07-15,17.78284454345703,29641326,61.49715805053711,2814433,40.50148010253906,28292000,74.74605560302734,4480700
2013-07-16,17.71489715576172,36735800,60.91962814331055,4326758,40.59002304077149,19222700,74.8425064086914,4406200
2013-07-17,17.71489715576172,27448057,61.10987091064453,3299997,40.7818717956543,19166600,74.26383972167969,5377400
2013-07-18,17.5975399017334,33364897,62.013553619384766,2962754,41.59352493286133,24563100,74.32319641113281,3401600
2013-07-19,17.96815299987793,51681309,62.57071685791016,4195973,41.43857192993164,17762600,74.38994598388672,4508300
2013-07-22,18.12874794006348,30326637,62.48918151855469,2606200,41.73371505737305,15999700,72.39425659179688,13209600
2013-07-23,18.171979904174805,28743529,62.529930114746094,2811406,41.81487655639648,10577100,71.78589630126953,6989300
2013-07-24,18.08550453186035,25112182,61.830078125,3137586,41.78535461425781,16665000,71.71172332763672,5197900
2013-07-25,18.0299129486084,27776800,61.86407852172852,2409449,41.689449310302734,13870200,72.32747650146484,4208100
2013-07-26,18.141096115112305,28032816,61.66023635864258,2588561,41.35740661621094,16762300,72.72811889648438,4561600
2013-07-29,18.246097564697266,49091315,61.476749420166016,3974275,41.09177780151367,10049100,72.60939025878906,3592500
2013-07-30,18.326398849487305,46511650,60.00914764404297,8490687,40.826148986816406,14207400,72.9803237915039,4127400
2013-07-31,18.201860427856445,33001267,60.50516891479492,5524072,41.12128829956055,19404900,72.76519775390625,5343000
2013-08-01,18.12713623046875,33414435,61.04872512817383,3549564,41.71896362304688,15979400,73.44773864746094,3954600
2013-08-02,18.28903579711914,23168185,60.41681671142578,3720430,41.68206787109375,11007300,73.59610748291016,3224300
2013-08-05,18.176944732666016,15169906,59.893672943115234,3789006,41.394287109375,9370200,73.67771911621094,3326400
2013-08-06,18.270347595214844,26077014,59.91405487060547,3400408,40.94418716430664,10588600,73.21774291992188,3507200
2013-08-07,18.220539093017575,22556549,59.710205078125,3162636,40.80399703979492,12828400,72.95064544677734,3256400
2013-08-08,18.13958549499512,23748623,60.11785888671875,4169461,40.45719909667969,18587100,72.73552703857422,4862300
2013-08-09,18.189401626586918,20785196,59.98199081420898,3746524,40.228477478027344,12652500,72.4239273071289,4041800
2013-08-12,18.176944732666016,20527599,59.9887924194336,3171926,39.91119003295898,15133000,71.99362182617188,3256800
2013-08-13,18.226762771606445,21110039,59.70341873168945,4456917,40.05876159667969,15078100,71.55589294433594,5188300
2013-08-14,18.07731437683105,25229176,59.57430648803711,3363459,39.95546340942383,15785800,71.30364990234375,5448700
2013-08-15,17.9340877532959,28711065,59.1054916381836,3598725,39.320899963378906,16933200,70.76950073242188,4207500
2013-08-16,17.666322708129883,29800374,58.77935791015625,4247953,39.320899963378906,17139000,70.50240325927734,3324000
2013-08-19,17.722366333007812,28281877,58.507572174072266,2994693,38.24360656738281,22793300,70.83626556396484,3126200
2013-08-20,17.765960693359375,21389349,58.39885711669922,2926222,38.45758819580078,18701500,70.85108184814453,2827800
2013-08-21,17.585371017456055,24479361,58.01157760620117,4529668,38.09602737426758,17136200,70.56175231933594,3430600
2013-08-22,17.535552978515625,23966590,58.514381408691406,2567789,38.52400207519531,14658500,70.82141876220703,15364400
2013-08-23,17.64765167236328,19506800,59.90725326538086,4027508,38.605167388916016,11126800,70.57657623291016,12274200
2013-08-26,17.448373794555664,21200472,59.73738861083984,3064835,38.22148132324219,16548400,70.71014404296875,3060000
2013-08-27,17.435922622680664,25931773,59.35010147094727,3154913,37.33603286743164,23596800,70.3614730834961,4513100
2013-08-28,17.566694259643555,30802728,59.90725326538086,2871841,37.3212890625,18748100,71.28141784667969,5482500
2013-08-29,17.498193740844727,23267788,59.93443298339844,3843491,37.409812927246094,13576000,70.9448471069336,4796600
2013-08-30,17.566694259643555,31390544,59.93443298339844,3144370,37.28437805175781,15863100,70.5708999633789,3993000
2013-09-03,17.442142486572266,24964201,60.11106872558594,2571651,37.727088928222656,15277200,70.69058227539062,3672100
2013-09-04,17.666322708129883,26744723,60.99437713623047,3670850,38.27311706542969,19923800,71.1692123413086,2898800
2013-09-05,17.604053497314453,21941645,60.97399139404297,2095377,38.4502067565918,13913200,71.54315948486328,4275300
2013-09-06,17.610286712646484,23484596,60.90555191040039,2597850,38.782257080078125,22339900,71.99188232421875,4485800
2013-09-09,17.622732162475586,23176406,61.38460540771485,2805770,39.00362014770508,19936400,72.13399505615234,3525200
2013-09-10,17.716136932373047,25039351,61.35721969604492,2877373,39.60127639770508,20233200,72.46309661865234,4984300
2013-09-11,17.85314178466797,21165163,62.15104293823242,2481991,39.29876327514648,16028600,72.88936614990234,3928600
2013-09-12,17.628957748413086,29975865,62.28107452392578,3939831,38.54613876342773,21976700,72.67994689941406,4277300
2013-09-13,17.753511428833008,23145102,61.24087142944336,9711799,38.80438232421875,11942900,72.8071060180664,2668700
2013-09-16,17.87804412841797,24213331,61.37090301513672,4381869,39.21022415161133,17055300,73.07633972167969,3490900
2013-09-17,17.834455490112305,23202545,62.260528564453125,2872363,39.17332077026367,13207000,73.23338317871094,3256900
2013-09-18,18.08353805541992,31974355,63.17070388793945,3944110,39.40943145751953,20844500,73.81673431396484,4279600
2013-09-19,17.958999633789062,35465730,63.03382110595703,3115354,38.92244338989258,22452200,73.23338317871094,6430800
2013-09-20,18.03995132446289,42685524,62.65744018554688,4974211,38.9593391418457,30792200,72.47055053710938,8077000
2013-09-23,17.9340877532959,26222993,62.52741622924805,4695419,37.97060012817383,28189500,72.75474548339844,3301600
2013-09-24,17.87804412841797,20181676,63.506004333496094,4045357,37.129425048828125,34906900,73.12866973876953,4810300
2013-09-25,17.74104881286621,27619754,63.581275939941406,4001309,38.14768981933594,39175500,73.009033203125,4053200
2013-09-26,17.759735107421875,26866144,64.03978729248047,5344125,38.28788375854492,22298700,73.43534851074219,3604900
2013-09-27,17.98390769958496,29727648,64.64201354980469,4420072,38.54613876342773,23026000,72.63507080078125,3533100
2013-09-30,17.8905029296875,27861541,64.01239013671875,4175620,38.14030456542969,21350600,71.95449829101562,4404500
2013-10-01,17.990135192871094,24789764,64.59410858154297,2487941,38.33954620361328,19188000,71.89466857910156,3240700
2013-10-02,18.064861297607425,23621721,64.88150787353516,3526705,38.71860885620117,23841200,71.25894927978516,7250300
2013-10-03,17.915407180786133,23912309,64.60094451904297,3778046,38.60712814331055,18614500,70.8027572631836,4855700
2013-10-04,18.05863571166992,20595582,65.29212188720703,2650039,39.14972305297852,17407200,70.8251953125,3047700
2013-10-07,17.821998596191406,20472264,65.20315551757812,2906285,38.52536010742188,16159300,70.5708999633789,3037100
2013-10-08,17.585371017456055,26301516,64.02610778808594,3396964,37.81178283691406,19536000,70.25679016113281,3643900
2013-10-09,17.61650848388672,33169907,64.29983520507812,3181529,37.72258377075195,24721200,69.75570678710938,5159400
2013-10-10,17.915407180786133,25955066,65.0799789428711,3429947,39.03824615478516,24328700,70.63074493408203,4531000
2013-10-11,17.8842716217041,25721500,65.34687805175781,2816730,39.03080368041992,32498800,70.85509490966797,4132600
2013-10-14,18.276586532592773,30541547,65.49742889404297,2479382,39.17945098876953,18881600,70.84015655517578,3429700
2013-10-15,18.158260345458984,33198892,65.16893005371094,3195411,38.88214111328125,17566500,70.152099609375,5878900
2013-10-16,18.55680084228516,33199524,66.35966491699219,4152761,40.13832092285156,24864000,71.21406555175781,4708700
2013-10-17,18.84324836730957,31330255,67.1192855834961,3708635,40.29441452026367,17791000,71.40105438232422,3860500
2013-10-18,18.99892807006836,45908235,67.26299285888672,7148185,40.361305236816406,24796600,71.19914245605469,7286100
2013-10-21,18.930429458618164,25365564,66.41443634033203,3748403,40.33901596069336,19471700,70.74292755126953,9137700
2013-10-22,19.10478782653809,33908339,66.94134521484375,3773871,39.855865478515625,24820900,71.13928985595703,5144000
2013-10-23,19.054975509643555,26277801,65.46318817138672,3791824,39.20919418334961,21034400,70.45870971679688,4581200
2013-10-24,19.06119728088379,26983665,66.40072631835938,2336593,39.00850677490234,17759000,70.81023406982422,3640900
2013-10-25,19.06119728088379,25755228,66.29808807373047,2380849,39.22406768798828,20889600,70.88501739501953,3055900
2013-10-28,19.142152786254883,27074520,66.749755859375,3535577,39.15716552734375,14836800,71.32626342773438,3836400
2013-10-29,19.459732055664062,36339074,66.02436828613281,5349970,39.19433975219727,23363100,71.83483123779297,3975100
2013-10-30,19.26046371459961,23660087,65.73692321777344,4069885,39.09769821166992,16157200,71.81988525390625,3404300
2013-10-31,19.111011505126957,31998702,65.7506103515625,3732537,38.30979537963867,23738000,72.18636322021484,4271300
2013-11-01,19.409912109375,29524543,65.45636749267578,3238206,39.03080368041992,25794400,72.72484588623047,5127300
2013-11-04,19.465959548950195,19821735,66.87974548339844,4413600,38.681434631347656,18891300,72.77716827392578,5023900
2013-11-05,19.45350646972656,19942734,66.1680679321289,3862278,38.61456298828125,14532200,72.85197448730469,4338200
2013-11-06,19.43467903137207,26370448,66.38705444335938,3684837,38.726051330566406,14013000,73.21843719482422,4365900
