Date,AAPL,AAPL_VOL
2012-11-29,17.953609466552734,514698800
2012-11-30,17.829317092895508,391319600
2012-12-03,17.857040405273438,364280000
2012-12-04,17.542057037353516,557068400
2012-12-05,16.413097381591797,1044638000
2012-12-06,16.670513153076172,1177212400
2012-12-07,16.244333267211914,787040800
2012-12-10,16.139841079711914,630484400
2012-12-11,16.49230194091797,592345600
2012-12-12,16.41950225830078,487144000
2012-12-13,16.135883331298828,625259600
2012-12-14,15.529675483703612,1009579200
2012-12-17,15.805057525634766,757607200
2012-12-18,16.264135360717773,625685200
2012-12-19,16.03292465209961,449369200
2012-12-20,15.893404006958008,481689600
2012-12-21,15.820289611816406,596268400
2012-12-24,15.84587574005127,175753200
2012-12-26,15.627459526062012,302436400
2012-12-27,15.69021224975586,455120400
2012-12-28,15.523588180541992,354278400
2012-12-31,16.21143341064453,659492400
2013-01-02,16.725040435791016,560518000
2013-01-03,16.513927459716797,352965200
2013-01-04,16.053943634033203,594333600
2013-01-07,15.95950698852539,484156400
2013-01-08,16.002456665039062,458707200
2013-01-09,15.752361297607422,407604400
2013-01-10,15.9476318359375,601146000
2013-01-11,15.849836349487305,350506800
2013-01-14,15.284753799438477,734207600
2013-01-15,14.802532196044922,876772400
2013-01-16,15.416955947875977,690804800
2013-01-17,15.313082695007324,453678400
2013-01-18,15.231438636779783,472922800
2013-01-22,15.376749992370604,461546400
2013-01-23,15.658232688903809,861509600
2013-01-24,13.723530769348145,1460852400
2013-01-25,13.400012969970703,1208026400
2013-01-28,13.703118324279783,785517600
2013-01-29,13.960225105285645,571158000
2013-01-30,13.916359901428224,417155200
2013-01-31,13.875537872314451,319334400
2013-02-01,13.81857681274414,539484400
2013-02-04,13.47434139251709,477117200
2013-02-05,13.947128295898438,573347600
2013-02-06,13.932201385498049,593706400
2013-02-07,14.346458435058594,704580800
2013-02-08,14.55358600616455,633158400
2013-02-11,14.70525074005127,517490400
2013-02-12,14.33665657043457,609053200
2013-02-13,14.309385299682615,475207600
2013-02-14,14.29652214050293,355275200
2013-02-15,14.09949779510498,391745200
2013-02-19,14.094289779663086,435783600
2013-02-20,13.75295639038086,476302400
2013-02-21,13.667466163635254,447182400
2013-02-22,13.813010215759276,330654800
2013-02-25,13.567580223083496,372579200
2013-02-26,13.756631851196287,501499600
2013-02-27,13.62181282043457,587350400
2013-02-28,13.52468204498291,322515200
2013-03-01,13.189784049987791,552448400
2013-03-04,12.870512008666992,582755600
2013-03-05,13.210314750671388,638433600
2013-03-06,13.042402267456056,460250000
2013-03-07,13.193155288696287,468473600
2013-03-08,13.2280855178833,391482000
2013-03-11,13.416522979736328,474236000
2013-03-12,13.127276420593262,465911600
2013-03-13,13.124825477600098,405549200
2013-03-14,13.251983642578123,303875600
2013-03-15,13.593934059143066,643960800
2013-03-18,13.963457107543944,606197200
2013-03-19,13.925771713256836,526775200
2013-03-20,13.851922035217283,308660800
2013-03-21,13.871834754943848,383255600
2013-03-22,14.153121948242188,395105200
2013-03-25,14.204285621643066,501135600
2013-03-26,14.129526138305664,294294000
2013-03-27,13.851922035217283,331237200
2013-03-28,13.563291549682615,442839600
2013-04-01,13.14198398590088,389732000
2013-04-02,13.168950080871582,529519200
2013-04-03,13.236355781555176,363216000
2013-04-04,13.105520248413086,358447600
2013-04-05,12.96702766418457,383695200
2013-04-08,13.05925464630127,300829200
2013-04-09,13.082852363586426,306614000
2013-04-10,13.349727630615234,375928000
2013-04-11,13.308055877685549,328364400
2013-04-12,13.169256210327148,238613200
2013-04-15,12.86438274383545,317520000
2013-04-16,13.060175895690918,305771200
2013-04-17,12.341962814331056,945056000
2013-04-18,12.012578010559082,666299200
2013-04-19,11.966004371643066,609274400
2013-04-22,12.21541690826416,429920400
2013-04-23,12.443994522094728,664238400
2013-04-24,12.423463821411133,969651200
2013-04-25,12.512931823730469,384837600
2013-04-26,12.783184051513672,764097600
2013-04-29,13.179059982299805,640326400
2013-04-30,13.56696891784668,691538400
2013-05-01,13.460036277770996,506909200
2013-05-02,13.650921821594238,421828400
2013-05-03,13.787578582763672,361300800
2013-05-06,14.116351127624512,496641600
2013-05-07,14.053536415100098,483753200
2013-05-08,14.212254524230955,472598000
2013-05-09,14.08826732635498,398487600
2013-05-10,13.971064567565918,334852000
2013-05-13,14.02565097808838,316948800
2013-05-14,13.690078735351562,447118000
2013-05-15,13.227123260498049,741613600
2013-05-16,13.40385627746582,603204000
2013-05-17,13.363141059875488,427904400
2013-05-20,13.661394119262695,451578400
2013-05-21,13.560538291931152,456022000
2013-05-22,13.612661361694336,443038400
2013-05-23,13.637027740478516,353021200
2013-05-24,13.729866981506348,276166800
2013-05-28,13.615438461303713,386145200
2013-05-29,13.723698616027832,330576400
2013-05-30,13.92819118499756,353519600
2013-05-31,13.87113094329834,384302800
2013-06-03,13.901663780212402,372352400
2013-06-04,13.85817527770996,292728800
2013-06-05,13.72863483428955,290589600
2013-06-06,13.523526191711426,416934000
2013-06-07,13.626852989196776,404535600
2013-06-10,13.536786079406738,450153200
2013-06-11,13.496997833251951,286112400
2013-06-12,13.3301362991333,265227200
2013-06-13,13.446414947509766,285832400
2013-06-14,13.264134407043455,271866000
2013-06-17,13.324278831481934,259414400
2013-06-18,13.317182540893556,195025600
2013-06-19,13.046689987182615,310940000
2013-06-20,12.856693267822266,357310800
2013-06-21,12.75367832183838,481118400
2013-06-24,12.415637016296388,480746000
2013-06-25,12.418413162231444,314162800
2013-06-26,12.27777099609375,367724000
2013-06-27,12.145448684692385,337246000
2013-06-28,12.230268478393556,578516400
2013-07-01,12.621670722961426,391053600
2013-07-02,12.907587051391602,469865200
2013-07-03,12.978837966918944,240928800
2013-07-05,12.874581336975098,274024800
2013-07-08,12.801484107971191,298138400
2013-07-09,13.026641845703123,352584400
2013-07-10,12.976673126220703,281405600
2013-07-11,13.179007530212402,326292400
2013-07-12,13.154945373535156,279563200
2013-07-15,13.183632850646973,241917200
2013-07-16,13.268762588500977,216538000
2013-07-17,13.272153854370115,198990400
2013-07-18,13.31687831878662,218878800
2013-07-19,13.10683536529541,268721600
2013-07-22,13.148780822753906,207796400
2013-07-23,12.923009872436523,369395600
2013-07-24,13.586756706237791,591936800
2013-07-25,13.524761199951172,229493600
2013-07-26,13.601560592651367,200152400
2013-07-29,13.811291694641112,248057600
2013-07-30,13.981857299804688,309422400
2013-07-31,13.95749282836914,322957600
2013-08-01,14.085494041442873,206250800
2013-08-02,14.266229629516602,274783600
2013-08-05,14.479358673095703,318855600
2013-08-06,14.349811553955078,334857600
2013-08-07,14.341486930847168,298858000
2013-08-08,14.3129243850708,255777200
2013-08-09,14.109256744384766,266865200
2013-08-12,14.510075569152832,364434000
2013-08-13,15.199627876281738,881941200
2013-08-14,15.476874351501465,756372400
2013-08-15,15.4585542678833,490294000
2013-08-16,15.595782279968262,362306000
2013-08-19,15.763752937316896,510518400
2013-08-20,15.556668281555176,358688400
2013-08-21,15.596714973449709,335879600
2013-08-22,15.615345001220703,244207600
2013-08-23,15.55511474609375,222731600
2013-08-26,15.615652084350586,330965600
2013-08-27,15.16919994354248,424188800
2013-08-28,15.240918159484863,307608000
2013-08-29,15.26575756072998,239657600
2013-08-30,15.126667022705078,272297200
2013-09-03,15.168889999389648,331928800
2013-09-04,15.482769012451172,345032800
2013-09-05,15.376590728759766,236367600
2013-09-06,15.468179702758787,359525600
2013-09-09,15.71500015258789,340687200
2013-09-10,15.35703182220459,743195600
2013-09-11,14.520939826965332,898696400
2013-09-12,14.675555229187012,404051200
2013-09-13,14.433696746826172,298835600
2013-09-16,13.974828720092772,543706800
2013-09-17,14.136269569396973,399380800
2013-09-18,14.42686653137207,456862000
2013-09-19,14.663445472717283,404541200
2013-09-20,14.511622428894045,699302800
2013-09-23,15.232845306396484,762106800
2013-09-24,15.185035705566406,364344400
2013-09-25,14.9500093460083,316957200
2013-09-26,15.095616340637209,237221600
2013-09-27,14.987885475158691,228040400
2013-09-30,14.801606178283691,260156400
2013-10-01,15.149641036987305,353883600
2013-10-02,15.199315071105955,289184000
2013-10-03,15.008376121520996,322753200
2013-10-04,14.996578216552734,258868400
2013-10-07,15.143115043640137,312292400
2013-10-08,14.931693077087402,290917200
2013-10-09,15.107100486755373,301725200
2013-10-10,15.20179843902588,278602800
2013-10-11,15.300210952758787,267738800
2013-10-14,15.400498390197754,261898000
2013-10-15,15.482464790344238,320073600
2013-10-16,15.557905197143556,251101200
2013-10-17,15.66315460205078,253593200
2013-10-18,15.799449920654297,290542000
2013-10-21,16.186607360839844,398106800
2013-10-22,16.140348434448242,534063600
2013-10-23,16.29837989807129,313723200
2013-10-24,16.514148712158203,384764800
2013-10-25,16.32942771911621,337792000
2013-10-28,16.451128005981445,550440800
2013-10-29,16.041305541992188,635807200
2013-10-30,16.2965145111084,354163600
2013-10-31,16.22820472717285,275696400
2013-11-01,16.145313262939453,274890000
2013-11-04,16.35395050048828,244627600
2013-11-05,16.31358528137207,265213200
2013-11-06,16.267375946044922,223375600
2013-11-07,16.004114151000977,262620400
2013-11-08,16.256132125854492,279316800
2013-11-11,16.2089786529541,227452400
2013-11-12,16.238954544067383,204276800
2013-11-13,16.258316040039062,197220800
2013-11-14,16.493465423583984,282419200
2013-11-15,16.394466400146484,317920400
2013-11-18,16.195858001708984,244944000
2013-11-19,16.224586486816406,208938800
2013-11-20,16.082500457763672,193916800
2013-11-21,16.274240493774414,262026800
2013-11-22,16.232393264770508,223725600
2013-11-25,16.35542869567871,229311600
2013-11-26,16.65709686279297,401382800
2013-11-27,17.049320220947266,363448400
2013-11-29,17.36503791809082,318127600
2013-12-02,17.213897705078125,472544800
2013-12-03,17.685131072998047,450968000
2013-12-04,17.64391326904297,377809600
2013-12-05,17.734472274780273,447580000
2013-12-06,17.488391876220703,344352400
2013-12-09,17.688562393188477,320493600
2013-12-10,17.661081314086914,278269600
2013-12-11,17.53023338317871,359718800
2013-12-12,17.50462532043457,262290000
2013-12-13,17.313823699951172,332822000
2013-12-16,17.409692764282227,282592800
2013-12-17,17.33131980895996,229902400
2013-12-18,17.19953155517578,565863200
2013-12-19,17.00248146057129,320308800
2013-12-20,17.14487648010254,436413600
2013-12-23,17.80286407470703,501306400
2013-12-24,17.7272891998291,167554800
2013-12-26,17.609556198120117,204008000
2013-12-27,17.49057388305664,225884400
2013-12-30,17.316633224487305,253629600
2013-12-31,17.519620895385742,223084400
2014-01-02,17.27323341369629,234684800
2014-01-03,16.89380645751953,392467600
2014-01-06,16.985933303833008,412610800
2014-01-07,16.864452362060547,317209200
2014-01-08,16.971250534057617,258529600
2014-01-09,16.754531860351562,279148800
2014-01-10,16.64273452758789,304976000
2014-01-13,16.72986602783203,378492800
2014-01-14,17.0627498626709,332561600
2014-01-15,17.40532684326172,391638800
2014-01-16,17.308210372924805,229278000
2014-01-17,16.88412857055664,426739600
2014-01-21,17.146440505981445,328526800
2014-01-22,17.22264289855957,379985200
2014-01-23,17.36847686767578,403239200
2014-01-24,17.052759170532227,429354800
2014-01-27,17.19110107421875,554878800
2014-01-28,15.817063331604004,1065523200
2014-01-29,15.637497901916504,502810000
2014-01-30,15.60720920562744,678501600
2014-01-31,15.632813453674316,464797200
2014-02-03,15.661855697631836,401464000
2014-02-04,15.888568878173828,376681200
2014-02-05,16.007244110107422,328344800
2014-02-06,16.100542068481445,257765200
2014-02-07,16.325786590576172,370280400
2014-02-10,16.61826515197754,345559200
2014-02-11,16.837223052978516,282256800
2014-02-12,16.835968017578125,308100800
2014-02-13,17.103317260742188,307398000
2014-02-14,17.08949089050293,272924400
2014-02-18,17.152318954467773,260251600
2014-02-19,16.881521224975586,313768000
2014-02-20,16.68611717224121,305858000
2014-02-21,16.50077247619629,278784800
2014-02-24,16.573034286499023,288909600
2014-02-25,16.400556564331055,231952000
2014-02-26,16.25259780883789,276217200
2014-02-27,16.57679557800293,301882000
2014-02-28,16.531875610351562,371968800
2014-03-03,16.579620361328125,238781200
2014-03-04,16.688947677612305,259140000
2014-03-05,16.724130630493164,200062800
2014-03-06,16.67355728149414,185488800
2014-03-07,16.663816452026367,220729600
2014-03-10,16.678895950317383,178584000
2014-03-11,16.84130859375,279224400
2014-03-12,16.85764503479004,199326400
2014-03-13,16.670412063598633,257742800
2014-03-14,16.48317527770996,237199200
2014-03-17,16.547582626342773,199544800
2014-03-18,16.693971633911133,209647200
2014-03-19,16.689577102661133,224756000
2014-03-20,16.609155654907227,208398400
2014-03-21,16.74015235900879,374046400
2014-03-24,16.938695907592773,355700800
2014-03-25,17.12090301513672,282293200
2014-03-26,16.957233428955078,299768000
2014-03-27,16.884347915649414,222031600
2014-03-28,16.865497589111328,200564000
2014-03-31,16.86172866821289,168669200
2014-04-01,17.01597785949707,200760000
2014-04-02,17.04424476623535,180420800
2014-04-03,16.926132202148438,162344000
2014-04-04,16.707168579101562,275251200
2014-04-07,16.444852828979492,289850400
2014-04-08,16.44390869140625,243888400
2014-04-09,16.66004753112793,206169600
2014-04-10,16.445165634155273,239652000
2014-04-11,16.323593139648438,271717600
2014-04-14,16.38861846923828,205674000
2014-04-15,16.271753311157227,266490000
2014-04-16,16.304746627807617,214765600
2014-04-17,16.49103546142578,284334400
2014-04-21,16.686750411987305,182548800
2014-04-22,16.703399658203125,202563200
2014-04-23,16.485065460205078,394940000
2014-04-24,17.8365421295166,759911600
2014-04-25,17.967540740966797,390275200
2014-04-28,18.663387298583984,669485600
2014-04-29,18.608095169067383,337377600
2014-04-30,18.53772354125977,456640800
2014-05-01,18.58139419555664,244048000
2014-05-02,18.615949630737305,191514400
2014-05-05,18.879199981689453,287067200
2014-05-06,18.67344093322754,374564400
2014-05-07,18.608095169067383,282864400
2014-05-08,18.57492446899414,230297200
2014-05-09,18.49752426147461,291597600
2014-05-12,18.72782516479492,213208800
2014-05-13,18.757200241088867,159737200
2014-05-14,18.760677337646484,166404000
2014-05-15,18.601146697998047,230846000
2014-05-16,18.875673294067383,276256400
2014-05-19,19.099328994750977,317755200
2014-05-20,19.103116989135746,234836000
2014-05-21,19.153663635253903,196859600
2014-05-22,19.183984756469727,200760000
2014-05-23,19.40070533752441,232209600
2014-05-27,19.763994216918945,348866000
2014-05-28,19.71281242370605,315481600
2014-05-29,20.071996688842773,376474000
2014-05-30,19.996810913085938,564020800
2014-06-02,19.859394073486328,369350800
2014-06-03,20.14023780822754,292709200
2014-06-04,20.370216369628903,335482000
2014-06-05,20.450138092041016,303805600
2014-06-06,20.39390563964844,349938400
2014-06-09,20.72023582458496,301660000
2014-06-10,20.84186553955078,251108000
2014-06-11,20.7556209564209,182724000
2014-06-12,20.408432006835938,218996000
2014-06-13,20.18508720397949,218100000
2014-06-16,20.38853454589844,142244000
2014-06-17,20.362003326416016,118904000
2014-06-18,20.38411903381348,134056000
2014-06-19,20.3133487701416,142112000
2014-06-20,20.103271484375,403592000
2014-06-23,20.08558464050293,174776000
2014-06-24,19.963960647583008,156144000
2014-06-25,19.98165512084961,147476000
2014-06-26,20.10106468200684,130516000
2014-06-27,20.339887619018555,256116000
2014-06-30,20.549962997436523,197929200
2014-07-01,20.68042755126953,152892000
2014-07-02,20.67159080505371,113860000
2014-07-03,20.793210983276367,91567200
2014-07-07,21.22221565246582,225872000
2014-07-08,21.08510971069336,260888000
2014-07-09,21.09394645690918,145744000
2014-07-10,21.016557693481445,158744000
2014-07-11,21.056352615356445,136072000
2014-07-14,21.32835960388184,171240000
2014-07-15,21.078479766845703,181911600
2014-07-16,20.959062576293945,213585200
2014-07-17,20.58534812927246,229192000
2014-07-18,20.881671905517575,199952000
2014-07-21,20.773311614990234,156316000
2014-07-22,20.9457950592041,220788000
2014-07-23,21.492000579833984,371672000
2014-07-24,21.45661163330078,182916000
2014-07-25,21.59813499450684,173876000
2014-07-28,21.89667320251465,221272000
2014-07-29,21.7551383972168,172572000
2014-07-30,21.70428466796875,132040000
2014-07-31,21.14038848876953,227372000
2014-08-01,21.25759506225586,194044000
2014-08-04,21.138185501098636,159832000
2014-08-05,21.03424644470215,223732000
2014-08-06,20.998872756958008,154232000
2014-08-07,20.99665069580078,186844000
2014-08-08,21.054426193237305,167460000
2014-08-11,21.33221244812012,146340000
2014-08-12,21.32777404785156,135180000
2014-08-13,21.610010147094727,127664000
2014-08-14,21.66778564453125,112464000
2014-08-15,21.77446556091309,195804000
2014-08-18,22.036701202392575,190288000
2014-08-19,22.341157913208008,277596000
2014-08-20,22.35005187988281,210796000
2014-08-21,22.352270126342773,133912000
2014-08-22,22.51672744750977,176736000
2014-08-25,22.565616607666016,161080000
2014-08-26,22.42115592956543,132608000
2014-08-27,22.69673156738281,209476000
2014-08-28,22.723403930664062,273840000
2014-08-29,22.778953552246094,178380000
2014-09-02,22.95674705505371,214256000
2014-09-03,21.987808227539062,501684000
2014-09-04,21.805572509765625,342872000
2014-09-05,21.994478225708008,233828000
2014-09-08,21.858911514282227,185426800
2014-09-09,21.776687622070312,759385200
2014-09-10,22.445606231689453,403478400
2014-09-11,22.541170120239254,249412400
2014-09-12,22.59228134155273,250504400
2014-09-15,22.58561897277832,245266000
2014-09-16,22.41449546813965,267632400
2014-09-17,22.57450294494629,243706000
2014-09-18,22.621171951293945,149197600
2014-09-19,22.436717987060547,283609600
2014-09-22,22.458940505981445,211153600
2014-09-23,22.81006622314453,253608800
2014-09-24,22.612285614013672,240687200
2014-09-25,21.75001716613769,400368000
2014-09-26,22.39005279541016,249482000
2014-09-29,22.247821807861328,199065200
2014-09-30,22.39005279541016,221056400
2014-10-01,22.04114151000977,205965200
2014-10-02,22.20115852355957,191031200
2014-10-03,22.138931274414062,173878400
2014-10-06,22.138931274414062,148204800
2014-10-07,21.94558525085449,168376800
2014-10-08,22.40116500854492,229618800
2014-10-09,22.45005416870117,309506000
2014-10-10,22.385602951049805,265326400
2014-10-13,22.18115234375,214333600
2014-10-14,21.94558525085449,254754400
2014-10-15,21.67667579650879,403734400
2014-10-16,21.39221954345703,288618000
2014-10-17,21.70556640625,272718800
2014-10-20,22.17003631591797,310069200
2014-10-21,22.772293090820312,378495600
2014-10-22,22.88785171508789,273052400
2014-10-23,23.296762466430664,284298800
2014-10-24,23.383440017700195,188215600
2014-10-27,23.358985900878903,136750800
2014-10-28,23.721229553222656,192243600
2014-10-29,23.854570388793945,210751600
2014-10-30,23.774568557739254,162619200
2014-10-31,24.00124740600586,178557200
2014-11-03,24.31237030029297,209130400
2014-11-04,24.13458251953125,166297600
2014-11-05,24.19236946105957,149743600
2014-11-06,24.261558532714844,139874000
2014-11-07,24.330745697021484,134766000
2014-11-10,24.29056739807129,108782000
2014-11-11,24.48475456237793,109769200
2014-11-12,24.830713272094727,187769600
2014-11-13,25.181127548217773,238091600
2014-11-14,25.484678268432617,176254400
2014-11-17,25.44227409362793,186986800
2014-11-18,25.77259826660156,176896000
2014-11-19,25.59404945373535,167476800
2014-11-20,25.96009063720703,173582000
2014-11-21,25.995800018310547,228717200
2014-11-24,26.477907180786133,189803200
2014-11-25,26.248016357421875,275361600
2014-11-26,26.56048583984375,163073200
2014-11-28,26.544870376586918,99257600
2014-12-01,25.68332290649414,335256000
2014-12-02,25.58511734008789,237395600
2014-12-03,25.87527847290039,172253600
2014-12-04,25.777070999145508,168178000
2014-12-05,25.667699813842773,153275600
2014-12-08,25.087385177612305,230659600
2014-12-09,25.471290588378903,240832000
2014-12-10,24.98695182800293,178261200
2014-12-11,24.913293838500977,165606800
2014-12-12,24.4914493560791,224112400
2014-12-15,24.156652450561523,268872400
2014-12-16,23.826322555541992,243162800
2014-12-17,24.420026779174805,213647200
2014-12-18,25.143190383911133,236024800
2014-12-19,24.949005126953125,353719200
2014-12-22,25.207914352416992,180670000
2014-12-23,25.11863136291504,104113600
2014-12-24,25.000341415405277,57918400
2014-12-26,25.44227409362793,134884000
2014-12-29,25.424413681030277,110395600
2014-12-30,25.114166259765625,119526000
2014-12-31,24.63652992248535,165613600
2015-01-02,24.40216827392578,212818400
2015-01-05,23.714723587036133,257142000
2015-01-06,23.716960906982425,263188400
2015-01-07,24.049516677856445,160423600
2015-01-08,24.973552703857425,237458000
2015-01-09,25.000341415405277,214798000
2015-01-12,24.38431167602539,198603200
2015-01-13,24.600818634033203,268367600
2015-01-14,24.50707244873047,195826400
2015-01-15,23.84194564819336,240056000
2015-01-16,23.656694412231445,314053200
2015-01-20,24.266019821166992,199599600
2015-01-21,24.45127868652344,194303600
2015-01-22,25.087385177612305,215185600
2015-01-23,25.216840744018555,185859200
2015-01-26,25.243623733520508,222460000
2015-01-27,24.359764099121094,382274800
2015-01-28,25.736892700195312,585908400
2015-01-29,26.53817176818848,337745600
2015-01-30,26.14980697631836,334982000
2015-02-02,26.477907180786133,250956400
2015-02-03,26.482370376586918,207662800
2015-02-04,26.68547821044922,280598800
2015-02-05,26.875947952270508,168984800
2015-02-06,26.649629592895508,174826400
2015-02-09,26.826648712158203,155559200
2015-02-10,27.34203338623047,248034000
2015-02-11,27.982892990112305,294247200
2015-02-12,28.33693504333496,297898000
2015-02-13,28.475866317749023,217088800
2015-02-17,28.6439266204834,252609600
2015-02-18,28.84335708618164,179566800
2015-02-19,28.78285217285156,149449600
2015-02-20,29.01813125610352,195793600
2015-02-23,29.802404403686523,283896400
2015-02-24,29.61642074584961,276912400
2015-02-25,28.85903549194336,298846800
2015-02-26,29.224292755126957,365150000
2015-02-27,28.78509330749512,248059200
2015-03-02,28.9262638092041,192386800
2015-03-03,28.986764907836918,151265200
2015-03-04,28.80301856994629,126665200
2015-03-05,28.32573699951172,226068400
2015-03-06,28.368305206298828,291368400
2015-03-09,28.48931121826172,354114000
2015-03-10,27.89999008178711,275426400
2015-03-11,27.391326904296875,275756000
2015-03-12,27.88653945922852,193450800
2015-03-13,27.69383430480957,207309200
2015-03-16,27.99858665466309,143497200
2015-03-17,28.466901779174805,204092400
2015-03-18,28.78733253479004,261083600
2015-03-19,28.569976806640625,183238000
2015-03-20,28.211450576782227,274780400
2015-03-23,28.50498962402344,150838800
2015-03-24,28.388473510742188,131369200
2015-03-25,27.64677047729492,206620800
2015-03-26,27.83948135375977,190291600
2015-03-27,27.617652893066406,158184800
2015-03-30,28.316770553588867,188398800
2015-03-31,27.882062911987305,168362400
2015-04-01,27.84172821044922,162485600
2015-04-02,28.08148765563965,128880400
2015-04-06,28.53636741638184,148776000
2015-04-07,28.23610115051269,140049200
2015-04-08,28.144227981567383,149316800
2015-04-09,28.359344482421875,129936000
2015-04-10,28.4803466796875,160752000
2015-04-13,28.42432975769043,145460400
2015-04-14,28.30108070373535,102098400
2015-04-15,28.408647537231445,115881600
2015-04-16,28.271957397460938,113476000
2015-04-17,27.953758239746094,207828000
2015-04-20,28.59238624572754,188217200
2015-04-21,28.43777656555176,129740400
2015-04-22,28.82094955444336,150618000
2015-04-23,29.056224822998047,183083600
2015-04-24,29.192916870117188,178103600
2015-04-27,29.72397994995117,387816800
2015-04-28,29.255661010742188,475696000
2015-04-29,28.825424194335938,253544400
2015-04-30,28.04339599609375,332781600
2015-05-01,28.894893646240234,234050400
2015-05-04,28.838869094848636,203953200
2015-05-05,28.189048767089844,197085600
2015-05-06,28.012022018432617,288564000
2015-05-07,28.185285568237305,175763600
2015-05-08,28.71631622314453,222201600
2015-05-11,28.423797607421875,168143200
2015-05-12,28.322547912597656,192640000
2015-05-13,28.354049682617188,138776800
2015-05-14,29.015594482421875,180814000
2015-05-15,28.975086212158203,152832000
2015-05-18,29.29460906982422,203531600
2015-05-19,29.26760482788086,178532800
2015-05-20,29.265352249145508,145819600
2015-05-21,29.564624786376957,158921600
2015-05-22,29.823389053344727,182384000
2015-05-26,29.16634178161621,282790400
2015-05-27,29.71088218688965,183332800
2015-05-28,29.652374267578125,122933200
2015-05-29,29.314851760864254,203538000
2015-06-01,29.37336158752441,128451200
2015-06-02,29.24285697937012,134670400
2015-06-03,29.278854370117188,123934000
2015-06-04,29.10784721374512,153800400
2015-06-05,28.94808387756348,142507200
2015-06-08,28.756820678710938,210699200
2015-06-09,28.67131233215332,224301600
2015-06-10,28.999835968017575,156349200
2015-06-11,28.934585571289062,141563600
2015-06-12,28.61506462097168,147544800
2015-06-15,28.55881118774414,175955600
2015-06-16,28.71181869506836,125976400
2015-06-17,28.64431571960449,131672400
2015-06-18,28.77482032775879,141628800
2015-06-19,28.48680305480957,218867600
2015-06-22,28.71407127380371,136157200
2015-06-23,28.583555221557617,121075600
2015-06-24,28.826574325561523,221123600
2015-06-25,28.68931770324707,127752400
2015-06-26,28.520553588867188,176267200
2015-06-29,28.021026611328125,196645600
2015-06-30,28.223539352416992,177482800
2015-07-01,28.48680305480957,120955200
2015-07-02,28.4508056640625,108844000
2015-07-06,28.351795196533203,112241600
2015-07-07,28.282039642333984,187787200
2015-07-08,27.580001831054688,243046400
2015-07-09,27.01746368408203,314380000
2015-07-10,27.7397575378418,245418000
2015-07-13,28.275291442871094,165762000
2015-07-14,28.264036178588867,127072400
2015-07-15,28.536304473876957,134596800
2015-07-16,28.91658592224121,144889600
2015-07-17,29.16634178161621,184658800
2015-07-20,29.717634201049805,235600800
2015-07-21,29.420618057250977,307025600
2015-07-22,28.17628669738769,461802400
2015-07-23,28.16278648376465,203998000
2015-07-24,28.014270782470703,168649200
2015-07-27,27.625,177822000
2015-07-28,27.762256622314453,134472400
2015-07-29,27.674501419067383,148046800
2015-07-30,27.534992218017575,134513200
2015-07-31,27.29422950744629,171540000
2015-08-03,26.65069007873535,279904000
2015-08-04,25.795635223388672,496554400
2015-08-05,25.96664810180664,397250400
2015-08-06,26.02315330505371,211612000
2015-08-07,26.11130714416504,154681600
2015-08-10,27.06064224243164,219806400
2015-08-11,25.652462005615234,388331200
2015-08-12,26.04801750183105,404870000
2015-08-13,26.02767562866211,194143200
2015-08-14,26.21076011657715,171718000
2015-08-17,26.48199844360352,163538800
2015-08-18,26.33281707763672,138242800
2015-08-19,25.996028900146484,193146000
2015-08-20,25.462587356567383,274006400
2015-08-21,23.905223846435547,513102000
2015-08-24,23.308502197265625,648825200
2015-08-25,23.448638916015625,414406400
2015-08-26,24.793535232543945,387098400
2015-08-27,25.52361869812012,338464400
2015-08-28,25.60725212097168,212657600
2015-08-31,25.48745346069336,224917200
2015-09-01,24.34824752807617,307383600
2015-09-02,25.39252471923828,247555200
2015-09-03,24.94723892211914,212935600
2015-09-04,24.69860076904297,199985200
2015-09-08,25.38573837280273,219374400
2015-09-09,24.897506713867188,340043200
2015-09-10,25.44450569152832,251571200
2015-09-11,25.81520652770996,199662000
2015-09-14,26.063833236694336,233453600
2015-09-15,26.2830810546875,173364800
2015-09-16,26.31247329711914,148694000
2015-09-17,25.749652862548828,256450400
2015-09-18,25.64341926574707,297141200
2015-09-21,26.04123878479004,200888000
2015-09-22,25.63211441040039,201384800
2015-09-23,25.840065002441406,143026800
2015-09-24,25.993764877319336,200878000
2015-09-25,25.928220748901367,224607600
2015-09-28,25.41512489318848,208436000
2015-09-29,24.6511344909668,293461600
2015-09-30,24.931415557861328,265892000
2015-10-01,24.768678665161133,255716400
2015-10-02,24.94949722290039,232079200
2015-10-05,25.039907455444336,208258800
2015-10-06,25.15970802307129,192787200
2015-10-07,25.039907455444336,187062400
2015-10-08,24.75058937072754,247918400
2015-10-09,25.342792510986328,211064400
2015-10-12,25.22525978088379,121868800
2015-10-13,25.268199920654297,132197200
2015-10-14,24.911067962646484,177849600
2015-10-15,25.284025192260746,150694000
2015-10-16,25.098682403564453,156930400
2015-10-19,25.254638671875,119036800
2015-10-20,25.71575164794922,195871200
2015-10-21,25.71348762512207,167180800
2015-10-22,26.106779098510746,166616400
2015-10-23,26.91598129272461,237467600
2015-10-26,26.05705451965332,265335200
2015-10-27,25.892051696777344,279537600
2015-10-28,26.958925247192383,342205600
2015-10-29,27.243728637695312,204909200
2015-10-30,27.01090812683105,197461200
